age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
36.0,student,single,tertiary,no,1240.0,no,no,telephone,3.255161214856589,mar,2307.003426397481,28.48894403998432,-1.0,0.0,unknown,yes
59.0,unknown,married,unknown,no,1500.0,no,no,cellular,4.0,aug,248.0,1.0,182.0,1.0,other,no
26.0,technician,single,secondary,no,2002.0,no,no,cellular,29.0,jan,146.0,1.0,-1.0,0.0,unknown,yes
93.63236087620773,management,married,primary,yes,1.0,no,no,telephone,4.0,nov,1076.0,13.12626387415803,445.57890472145056,1.0,unknown,yes
31.0,housemaid,married,primary,no,979.0,no,yes,cellular,18.0,aug,298.0,10.0,-1.0,0.0,unknown,no
94.30144288042393,unemployed,single,unknown,no,22747.214071976105,no,no,cellular,2.526547270935701,jul,767.0,2.0,364.2177020764745,0.0,unknown,yes
47.0,blue-collar,married,primary,no,1865.0,yes,no,unknown,8.0,may,380.0,3.0,-1.0,0.0,unknown,no
52.0,self-employed,single,primary,yes,1524.0,yes,no,unknown,22.641748262645613,mar,1877.0108572852316,18.64007161952484,-1.0,0.0,success,yes
83.13537292930407,self-employed,single,tertiary,no,21664.758900572768,no,yes,telephone,6.0,jan,3029.9361621853645,27.539729520956442,421.82098939805786,51.609070001783266,failure,yes
27.0,blue-collar,single,secondary,no,513.0,yes,yes,cellular,18.0,may,351.0,1.0,-1.0,0.0,unknown,yes
29.0,management,single,primary,yes,57862.80476999798,yes,yes,telephone,29.0,mar,2805.5685203245976,2.0,-1.0,0.0,unknown,yes
35.0,admin.,divorced,secondary,no,0.0,yes,no,cellular,7.0,may,262.0,2.0,-1.0,0.0,unknown,no
58.59961516748622,management,single,tertiary,yes,1058.0,no,no,telephone,30.51576458140183,mar,1486.1469918735713,12.30728950330067,-1.0,52.09232090700074,other,yes
56.0,self-employed,married,primary,yes,870.0,no,no,telephone,14.0,may,220.0,1.0,179.0,32.44512007107562,success,yes
65.0,admin.,married,primary,yes,308.0,yes,no,telephone,1.0,sep,400.0,4.694533728884179,131.21891027052283,18.380518065834135,success,yes
53.0,management,married,secondary,yes,2693.0,yes,no,cellular,18.81673304929365,mar,90.0,39.53571102017672,104.0,1.0,failure,yes
36.0,services,married,secondary,no,24.0,yes,yes,unknown,11.0,jun,100.0,5.0,-1.0,0.0,unknown,no
37.0,management,married,tertiary,no,751.0,yes,no,cellular,2.0,feb,186.0,4.0,-1.0,0.0,unknown,no
31.0,blue-collar,married,secondary,no,0.0,yes,no,unknown,10.0,aug,97.0,1.0,782.0,1.0,other,yes
39.0,management,single,tertiary,no,968.0,yes,no,cellular,7.0,may,59.0,1.0,258.0,6.0,failure,no
30.0,management,married,tertiary,yes,364.0,no,yes,telephone,9.534430539671966,apr,306.0,2.0,839.5433985884404,10.951564204879768,unknown,yes
60.0,technician,divorced,primary,yes,294.0,no,no,cellular,3.0,jun,206.0,9.956555687601238,-1.0,28.581892728937103,unknown,yes
51.0,retired,married,primary,no,34.0,yes,no,cellular,16.0,jul,69.0,2.0,-1.0,0.0,unknown,no
58.0,retired,divorced,unknown,no,5920.0,yes,no,cellular,23.0,jul,255.0,1.0,-1.0,0.0,unknown,no
55.0,housemaid,married,tertiary,yes,2152.0,yes,yes,unknown,19.0,jul,2141.8169106382707,2.0,-1.0,26.16117132119564,other,yes
61.0,admin.,divorced,secondary,no,2917.0,yes,yes,unknown,24.87254165642347,may,215.0,1.0,653.2650698807222,49.371318153269534,other,yes
28.0,admin.,married,secondary,no,1428.0,yes,no,cellular,16.0,apr,495.0,1.0,-1.0,0.0,unknown,no
39.0,technician,married,tertiary,no,1293.0,no,no,cellular,3.0,jun,140.0,2.0,-1.0,0.0,unknown,yes
21.0,technician,single,secondary,no,519.0,no,no,unknown,4.0,oct,5.0,1.0,-1.0,0.0,unknown,no
31.0,self-employed,divorced,secondary,no,533.0,no,no,telephone,12.0,jun,372.0,40.93757795993848,325.5418768995143,10.0,other,yes
52.90866082780002,technician,married,secondary,yes,42.0,no,yes,telephone,25.276697931715336,aug,1842.0,2.0,563.4064758692658,40.167927774679505,other,yes
42.0,management,married,primary,no,-679.0,yes,yes,cellular,6.0,may,159.0,1.0,343.0,2.0,failure,no
33.0,management,single,tertiary,no,417.0,yes,no,cellular,4.0,may,170.0,2.0,87.0,1.0,failure,no
91.4211816339159,unemployed,married,secondary,no,64499.49767525699,no,no,cellular,29.045094719473635,may,236.0,1.0,180.0,22.349583834931014,success,yes
56.0,self-employed,married,primary,no,-34.0,yes,yes,unknown,5.0,may,212.0,2.0,-1.0,0.0,unknown,no
29.0,admin.,single,secondary,no,1751.0,no,no,cellular,30.0,jan,150.0,1.0,-1.0,0.0,unknown,no
52.0,unemployed,married,secondary,no,72638.80701633338,no,no,telephone,7.9488658741962634,jan,1581.4857888894512,18.87367595208024,724.4113265326953,2.0,success,yes
72.1132983782602,admin.,married,tertiary,no,60233.74197566106,yes,no,cellular,21.0,oct,135.0,11.049367279715309,285.58836025579507,3.1645583136733357,other,yes
26.0,blue-collar,single,secondary,no,82.0,yes,no,unknown,9.0,may,654.0,1.0,-1.0,0.0,unknown,yes
88.56057335319112,self-employed,single,primary,yes,37968.54503993788,no,no,telephone,30.451624714102554,oct,411.0,1.0,579.4720378966144,43.369402015676464,failure,yes
90.94332448394977,admin.,married,primary,yes,76097.1897389896,no,no,telephone,27.0,jan,181.0,1.0,728.000672240129,1.0,unknown,yes
42.0,blue-collar,divorced,primary,no,213.0,yes,no,cellular,7.0,jul,434.0,3.0,-1.0,0.0,unknown,yes
30.0,admin.,single,tertiary,no,41.0,yes,no,cellular,15.0,feb,68.0,4.0,186.0,2.0,success,no
69.03363483297068,self-employed,married,tertiary,yes,10191.541989700036,no,yes,telephone,8.0,aug,512.0,49.28818691501161,-1.0,35.907466118077494,success,yes
84.03138706648126,admin.,married,secondary,no,22686.91347700208,yes,yes,cellular,30.35423801533455,oct,453.0,48.86969086278472,183.0,3.0,success,yes
75.00642258974506,entrepreneur,single,secondary,yes,80513.66214044747,no,yes,cellular,12.0,jul,856.4206880479261,1.0,-1.0,14.827777989173983,unknown,yes
29.0,self-employed,married,tertiary,no,476.0,no,yes,cellular,5.0,feb,148.0,1.0,8.0,2.0,other,no
70.89286880703449,student,divorced,tertiary,yes,78952.19936760305,yes,yes,cellular,28.0,jan,918.0,36.67980323919958,638.0942346663827,1.0,other,yes
57.0,blue-collar,married,secondary,no,55658.03091710154,yes,yes,unknown,15.471406214374825,apr,482.0,2.0,641.8349047474521,0.0,unknown,yes
30.0,management,single,secondary,no,209.0,no,no,cellular,18.0,aug,243.0,9.0,-1.0,0.0,unknown,no
27.0,blue-collar,married,secondary,no,4333.0,no,no,cellular,20.0,apr,163.0,1.0,-1.0,0.0,unknown,yes
51.0,blue-collar,married,unknown,no,125.0,yes,no,unknown,8.0,may,102.0,2.0,-1.0,0.0,unknown,no
21.013846579656764,self-employed,single,secondary,yes,224.0,no,yes,unknown,17.0,apr,875.0,2.0,-1.0,21.386402423558312,unknown,yes
53.0,entrepreneur,married,primary,no,27.0,yes,no,telephone,10.0,sep,230.0,3.0,-1.0,0.0,unknown,yes
72.98215575134094,admin.,single,tertiary,yes,56089.09982455472,yes,no,cellular,18.209281828356023,jun,294.0,2.0,105.0,7.0,failure,yes
79.12234743958781,technician,divorced,secondary,yes,76925.47869507641,yes,yes,unknown,18.0,apr,1173.0,7.911650677411877,397.67161998432005,37.6268723254127,success,yes
90.87542747095425,retired,divorced,secondary,no,66960.39819673139,no,no,cellular,7.560644128650891,apr,1966.6343785399574,48.992502838218954,91.0,19.838509394464296,other,yes
55.0,blue-collar,divorced,primary,yes,8180.0,no,yes,cellular,29.597720786490786,may,854.0,21.85773762010087,360.0,1.0,unknown,yes
71.0,retired,divorced,tertiary,no,58196.73577972142,no,yes,cellular,9.0,nov,397.0,1.0,135.61524975084942,0.0,success,yes
28.0,management,single,primary,yes,-2165.707041366303,no,no,cellular,30.28909330354671,jun,946.1112491387629,1.0,732.6042056256921,5.656876777016024,other,yes
27.0,technician,divorced,secondary,yes,5041.31491265451,yes,yes,telephone,6.0,nov,554.0,37.157267493821315,356.0,1.0,failure,yes
58.0,retired,single,secondary,no,565.0,yes,no,telephone,7.0,jul,876.0,10.80220532730942,465.2573387892057,0.0,failure,yes
35.0,unknown,married,unknown,no,1396.0,no,no,cellular,13.0,apr,809.0,44.157569019444395,615.9982861906464,1.0,failure,yes
88.6273145157249,admin.,single,secondary,yes,32384.74566824593,yes,yes,cellular,20.0,jan,1561.1998502825295,2.0,481.0,9.161504457514567,unknown,yes
44.0,technician,single,secondary,no,3959.0,yes,no,cellular,21.0,nov,187.0,1.0,-1.0,0.0,unknown,no
29.0,technician,divorced,unknown,no,3466.0,yes,yes,cellular,21.0,mar,2515.5284836401534,32.370162938809614,778.3985897923131,0.0,other,yes
30.0,technician,single,secondary,no,2573.0,yes,no,unknown,5.0,may,67.0,2.0,-1.0,0.0,unknown,no
31.0,management,single,tertiary,no,2590.0,no,no,cellular,23.0,sep,103.0,2.0,484.0,2.0,other,no
31.0,management,single,tertiary,no,49411.62690424023,yes,no,unknown,2.902695621402657,mar,327.0,12.210325424722956,-1.0,0.0,other,yes
32.11905164796464,retired,married,primary,no,33715.31468368096,yes,no,cellular,1.4535084278851031,mar,854.0,35.58395921413912,-1.0,0.0,failure,yes
43.0,services,single,secondary,no,37.0,yes,no,cellular,7.0,may,329.0,2.0,-1.0,0.0,unknown,no
37.32752156789349,management,married,tertiary,no,-5661.956403887521,yes,yes,cellular,13.0,oct,411.0,7.713371448757131,-1.0,0.0,unknown,yes
34.0,technician,divorced,tertiary,no,1317.0,yes,no,cellular,15.0,may,239.0,1.0,-1.0,0.0,unknown,no
46.0,self-employed,married,primary,no,107.0,yes,no,cellular,8.0,aug,109.0,6.0,-1.0,0.0,unknown,no
35.0,management,divorced,tertiary,no,6997.0,yes,no,cellular,9.0,jul,1121.0,1.0,-1.0,0.0,unknown,no
23.326291154981913,technician,married,secondary,yes,6338.173987475266,no,yes,telephone,28.0,jul,551.0,3.0,-1.0,12.370511132927119,unknown,yes
33.0,services,married,secondary,no,334.0,yes,no,unknown,3.0,jun,23.0,1.0,-1.0,0.0,unknown,no
58.0,self-employed,married,tertiary,no,-81.0,no,no,unknown,29.0,may,54.0,22.0,-1.0,0.0,unknown,no
57.0,services,divorced,secondary,no,-752.0,yes,no,unknown,28.0,may,102.0,1.0,-1.0,0.0,unknown,no
58.0,retired,divorced,primary,no,2745.0,no,yes,cellular,15.0,apr,469.0,1.0,-1.0,0.0,unknown,no
35.0,services,single,secondary,no,1063.0,yes,yes,cellular,16.0,apr,327.0,1.0,-1.0,0.0,unknown,no
94.84021055937666,services,married,unknown,yes,739.0,yes,no,unknown,28.48270320919455,jan,408.0,33.99915612272485,-1.0,23.363223293906984,failure,yes
74.93919160500488,services,divorced,tertiary,no,73979.96582400802,yes,yes,cellular,15.0,aug,1407.7059702307974,26.710098547197955,825.5945686833214,1.0,failure,yes
27.0,blue-collar,married,secondary,no,1341.0,yes,yes,unknown,30.0,may,254.0,2.0,-1.0,0.0,unknown,no
62.0,self-employed,divorced,secondary,no,0.0,yes,no,cellular,20.0,aug,158.0,1.0,-1.0,0.0,unknown,yes
43.0,services,married,tertiary,no,519.0,yes,no,cellular,18.0,may,715.0,6.0,-1.0,0.0,unknown,no
44.0,technician,divorced,secondary,no,268.0,no,no,unknown,17.0,jun,108.0,6.0,-1.0,0.0,unknown,no
49.0,services,married,primary,no,1830.0,yes,no,cellular,15.0,feb,136.0,1.0,-1.0,0.0,unknown,yes
92.74784580778044,services,married,unknown,yes,0.0,no,no,cellular,9.0,jul,1486.0,1.0,-1.0,6.097505098004225,unknown,yes
42.0,admin.,divorced,secondary,yes,70343.95688507702,no,no,telephone,4.0,jun,207.0,1.0,391.31536429266976,41.23822898536835,other,yes
58.0,retired,married,secondary,no,4725.0,no,no,cellular,5.0,aug,241.0,1.0,-1.0,0.0,unknown,no
79.76905316545921,admin.,divorced,unknown,yes,70.0,no,yes,telephone,1.0,jun,742.729636781078,17.10870609333552,-1.0,47.682571517875985,unknown,yes
49.0,admin.,married,secondary,no,1697.0,yes,no,cellular,19.0,nov,236.0,1.0,-1.0,0.0,unknown,no
31.0,technician,married,secondary,no,589.0,yes,yes,unknown,21.0,may,151.0,1.0,-1.0,0.0,unknown,no
47.0,self-employed,married,primary,no,10697.0,no,no,cellular,20.0,nov,274.0,2.0,-1.0,0.0,unknown,no
32.0,management,divorced,tertiary,no,387.0,no,no,cellular,26.0,aug,99.0,4.0,-1.0,0.0,unknown,no
55.58129581861097,blue-collar,married,tertiary,yes,42276.501954017374,no,yes,telephone,15.53535783018242,oct,608.0,1.0,99.0,33.211296801543334,failure,yes
46.0,management,divorced,tertiary,no,0.0,no,yes,cellular,29.0,aug,38.0,6.0,-1.0,0.0,unknown,no
33.0,management,married,unknown,yes,75463.22976611512,yes,yes,unknown,21.0,oct,512.0,43.45897013866749,184.0,1.0,success,yes
49.0,blue-collar,married,secondary,no,55.0,no,no,unknown,11.0,jun,112.0,4.0,-1.0,0.0,unknown,no
38.0,technician,married,primary,yes,40863.51760644331,no,yes,unknown,13.53259593321143,aug,274.0,1.0,54.881476734880366,6.0,success,yes
44.0,admin.,divorced,secondary,no,163.0,yes,no,cellular,14.0,jul,1669.0,2.0,-1.0,0.0,unknown,no
32.0,technician,single,tertiary,no,720.0,no,no,cellular,12.0,aug,234.0,4.0,-1.0,0.0,unknown,no
41.0,admin.,married,secondary,no,-396.0,yes,no,cellular,7.0,jul,104.0,4.0,-1.0,0.0,unknown,no
27.0,entrepreneur,married,secondary,no,2329.0,no,no,telephone,27.0,oct,131.0,1.0,-1.0,0.0,unknown,yes
69.84408562114442,blue-collar,married,primary,yes,59556.47442744649,yes,yes,unknown,8.0,jun,1190.0,1.0,141.0,3.0,unknown,yes
32.0,blue-collar,married,secondary,no,298.0,yes,no,cellular,17.0,apr,163.0,2.0,323.0,7.0,failure,no
26.0,management,single,primary,no,74307.42442750308,yes,yes,cellular,28.0,nov,247.0,48.394196166494076,726.8848688344104,47.39807374525319,unknown,yes
33.01338929493376,self-employed,married,primary,no,42714.09296698471,yes,yes,cellular,21.034193152866763,mar,1801.8736591134511,28.11614898019778,-1.0,6.396373723895165,unknown,yes
39.0,admin.,married,secondary,no,179.0,no,no,unknown,6.0,sep,36.0,1.0,-1.0,0.0,unknown,no
40.0,services,married,secondary,no,664.0,yes,yes,cellular,18.0,may,29.0,5.0,-1.0,0.0,unknown,no
44.0,management,married,tertiary,no,-1636.0,yes,yes,cellular,11.0,may,257.0,1.0,-1.0,0.0,unknown,no
77.32038873472922,self-employed,single,secondary,yes,1681.0,yes,no,telephone,23.0,mar,128.0,1.0,321.9408673325336,2.0,success,yes
40.0,admin.,married,secondary,no,3087.0,yes,yes,unknown,27.0,may,185.0,1.0,-1.0,0.0,unknown,no
47.94789937972833,technician,married,unknown,no,19320.134963147477,no,no,unknown,15.638383355063361,feb,1024.050491473029,3.0,196.0,46.564023138251756,failure,yes
68.72941981782157,self-employed,single,unknown,no,-7941.613224344757,yes,no,cellular,31.0,jul,175.0,1.0,181.0,43.224610357962625,unknown,yes
49.0,technician,divorced,secondary,no,-236.0,yes,no,unknown,26.0,may,204.0,2.0,-1.0,0.0,unknown,no
52.0,housemaid,married,primary,no,994.0,no,no,cellular,17.0,jul,188.0,3.0,-1.0,0.0,unknown,no
38.0,blue-collar,married,primary,no,506.0,yes,yes,unknown,12.0,jun,122.0,1.0,-1.0,0.0,unknown,no
61.00863579162284,self-employed,married,primary,yes,55711.07127097104,yes,yes,telephone,26.439150753477232,jun,897.0,14.513913144407553,-1.0,17.94409215428083,success,yes
52.0,services,married,secondary,no,1579.0,no,yes,cellular,12.0,aug,158.0,2.0,-1.0,0.0,unknown,no
92.94294647519995,self-employed,married,secondary,no,161.0,yes,yes,telephone,8.0,sep,298.0,6.154943714949001,293.55120429357174,49.63108148053626,other,yes
51.0,blue-collar,divorced,secondary,no,78.0,yes,no,unknown,27.0,may,723.0,2.0,-1.0,0.0,unknown,no
40.90238478729467,blue-collar,single,primary,no,66053.67238510922,no,yes,telephone,5.0,feb,744.0,3.0,-1.0,12.830588636007011,unknown,yes
40.0,admin.,single,secondary,no,16105.34628110848,no,yes,cellular,30.0,apr,452.0,1.0,-1.0,9.262497388016843,other,yes
69.0,retired,married,secondary,no,2473.0,no,no,cellular,8.0,jul,967.0,3.0,-1.0,0.0,unknown,yes
25.0,student,single,secondary,no,115.0,no,no,cellular,6.0,may,796.0,2.0,-1.0,0.0,unknown,no
56.0,blue-collar,married,unknown,yes,45929.39737833029,no,no,unknown,3.7617103207959115,may,1064.0,1.0,-1.0,0.0,success,yes
46.0,technician,married,secondary,no,1167.0,yes,no,cellular,21.0,nov,1540.0,2.0,-1.0,0.0,unknown,no
27.46344650217625,unemployed,married,primary,no,75489.14754884655,yes,no,unknown,13.0,aug,489.0,5.0,-1.0,0.0,unknown,yes
56.0,services,single,secondary,no,699.0,yes,no,cellular,20.0,apr,193.0,1.0,-1.0,0.0,unknown,no
55.0,management,single,tertiary,no,6507.0,yes,yes,cellular,17.0,jul,109.0,1.0,-1.0,0.0,unknown,no
38.0,management,divorced,tertiary,no,4425.0,yes,no,unknown,30.0,may,162.0,1.0,-1.0,0.0,unknown,no
51.0,blue-collar,married,primary,no,1869.0,no,no,unknown,17.0,jun,30.0,3.0,-1.0,0.0,unknown,no
33.0,technician,married,secondary,no,6947.0,yes,no,cellular,20.0,apr,250.0,2.0,-1.0,0.0,unknown,no
69.0,blue-collar,married,unknown,no,0.0,no,yes,cellular,2.3417386279134846,aug,412.0,2.0,193.51895388343866,0.0,unknown,yes
38.0,admin.,divorced,secondary,no,198.0,yes,no,unknown,26.0,may,431.0,2.0,-1.0,0.0,unknown,no
46.0,admin.,married,primary,no,40.0,yes,no,unknown,7.0,may,591.0,3.0,-1.0,0.0,unknown,no
29.0,blue-collar,married,secondary,no,314.0,yes,yes,cellular,17.0,apr,357.0,1.0,-1.0,0.0,unknown,no
53.0,unknown,single,secondary,no,284.0,yes,yes,unknown,10.082081694279138,nov,781.0,1.0,-1.0,0.0,failure,yes
24.0,management,single,tertiary,no,0.0,no,no,cellular,6.0,oct,526.0,1.0,-1.0,0.0,unknown,no
48.43869432364909,entrepreneur,divorced,primary,no,250.0,yes,yes,telephone,21.666814562322056,feb,2338.711516101144,11.792861664181224,-1.0,15.31814513923417,other,yes
43.0,admin.,single,secondary,no,-495.0,yes,yes,unknown,23.0,may,131.0,1.0,-1.0,0.0,unknown,no
28.0,management,single,tertiary,no,781.0,no,no,cellular,9.0,apr,125.0,6.0,-1.0,0.0,unknown,no
57.0,self-employed,divorced,primary,no,9367.0,no,no,telephone,14.0,may,700.0,4.0,92.0,7.0,success,yes
34.0,self-employed,divorced,tertiary,no,681.0,no,no,cellular,20.0,nov,382.0,6.0,-1.0,0.0,unknown,no
27.0,admin.,single,secondary,no,105.0,yes,no,cellular,18.0,may,179.0,1.0,-1.0,0.0,unknown,no
58.0,retired,divorced,secondary,no,312.0,no,no,cellular,7.0,aug,398.0,2.0,-1.0,0.0,unknown,no
53.0,management,divorced,secondary,no,1004.0,no,yes,telephone,22.0,dec,119.0,1.0,-1.0,0.0,unknown,yes
49.0,admin.,married,secondary,no,1047.0,no,no,cellular,8.0,aug,133.0,4.0,-1.0,0.0,unknown,no
43.0,technician,single,primary,no,78345.16187413948,yes,no,cellular,4.759353446942406,jun,291.0,24.563084184749208,182.0,3.0,success,yes
39.0,admin.,divorced,secondary,no,1022.0,yes,no,unknown,20.0,jun,20.0,3.0,-1.0,0.0,unknown,no
35.0,blue-collar,married,secondary,no,1615.0,yes,no,cellular,7.0,may,1051.0,2.0,-1.0,0.0,unknown,no
59.0,housemaid,divorced,primary,no,502.0,yes,no,telephone,14.0,may,27.0,3.0,-1.0,0.0,unknown,no
82.0013299741464,unemployed,divorced,secondary,yes,8064.25180560168,yes,no,cellular,9.0,jun,3249.7596953618577,37.47473751439476,701.556687552044,33.858121875988395,other,yes
58.02186938820182,services,divorced,secondary,no,495.0,yes,yes,unknown,21.0,jun,641.0,44.351305431891426,660.7723357367458,0.0,unknown,yes
62.0,self-employed,married,tertiary,no,3685.0,no,no,cellular,3.0,feb,181.0,3.0,-1.0,0.0,unknown,no
33.0,services,single,unknown,no,523.0,yes,no,unknown,28.0,may,86.0,1.0,-1.0,0.0,unknown,yes
60.0,retired,single,tertiary,no,7440.0,yes,no,unknown,15.0,may,92.0,3.0,-1.0,0.0,unknown,no
75.09681534910301,services,single,unknown,no,638.0,no,no,unknown,23.464930337932408,jun,792.0,40.32575853341688,-1.0,0.0,failure,yes
46.0,admin.,married,unknown,no,76.0,no,no,cellular,11.0,jul,181.0,2.0,-1.0,0.0,unknown,no
39.0,technician,divorced,tertiary,no,1832.0,no,no,unknown,16.0,jun,353.0,2.0,-1.0,0.0,unknown,no
50.0,management,married,unknown,no,0.0,no,no,cellular,9.0,jul,99.0,2.0,-1.0,0.0,unknown,no
47.0,services,divorced,secondary,no,201.0,yes,no,unknown,6.0,may,92.0,2.0,-1.0,0.0,unknown,no
41.0,services,single,unknown,no,56770.73848386417,yes,no,unknown,9.0,jan,662.0,31.254920502971647,160.7146225637595,20.89656082779257,unknown,yes
61.0,retired,married,secondary,no,1058.0,no,no,cellular,27.0,apr,159.0,3.0,-1.0,0.0,unknown,yes
84.31361706060804,management,married,secondary,no,1791.0,yes,yes,telephone,5.0,aug,254.0,44.08251724307941,-1.0,0.0,unknown,yes
57.0,services,married,secondary,no,1556.0,yes,no,cellular,20.0,nov,340.0,1.0,-1.0,0.0,unknown,no
57.0,management,married,secondary,no,39.0,yes,no,cellular,15.0,may,114.0,2.0,-1.0,0.0,unknown,no
62.0,self-employed,married,unknown,yes,-3479.1542117085855,no,yes,unknown,14.0,nov,167.0,2.0,814.5108116878856,6.0,other,yes
60.0,retired,divorced,secondary,no,598.0,no,yes,cellular,8.0,jul,96.0,1.0,-1.0,0.0,unknown,no
43.0,blue-collar,married,secondary,no,1109.0,yes,no,cellular,2.0,feb,115.0,3.0,264.0,2.0,failure,no
34.0,blue-collar,single,unknown,no,0.0,yes,yes,unknown,9.14416949732299,jun,2648.2128150580684,1.0,86.0,39.57503916916459,failure,yes
61.0,admin.,married,secondary,no,1046.0,yes,no,cellular,21.0,aug,158.0,1.0,-1.0,0.0,unknown,yes
41.0,blue-collar,married,secondary,no,2413.0,no,no,unknown,16.0,jun,64.0,3.0,-1.0,0.0,unknown,no
76.40506136460206,admin.,single,tertiary,yes,47192.69899449689,yes,yes,cellular,26.1848491760792,sep,293.0,2.0,92.0,14.498432879891332,failure,yes
37.0,unemployed,single,secondary,no,2722.0,no,no,telephone,27.0,apr,426.0,2.0,179.0,3.0,other,yes
62.513829925339714,technician,single,unknown,no,28951.602814182042,yes,no,telephone,8.703351744502369,may,1173.0,29.51043266307525,278.0,6.0,other,yes
31.0,blue-collar,single,unknown,yes,15163.930920781495,no,no,cellular,5.0,may,568.0,5.13753497151522,36.76181564782079,7.0,failure,yes
38.0,admin.,single,primary,yes,12323.74386221715,yes,yes,cellular,31.0,nov,227.0,10.463098616103077,-1.0,50.98989277685133,failure,yes
34.0,management,divorced,tertiary,no,224.0,no,no,unknown,3.0,jun,120.0,11.0,-1.0,0.0,unknown,no
25.0,student,single,secondary,no,8.0,no,no,cellular,22.0,apr,107.0,2.0,-1.0,0.0,unknown,yes
30.0,services,married,secondary,no,4867.0,yes,yes,telephone,20.0,apr,8.0,6.0,306.0,3.0,other,no
61.01928673335739,unemployed,single,unknown,no,1088.0,no,yes,cellular,6.0,nov,317.0,1.0,594.8552501391183,2.0,unknown,yes
44.0,admin.,divorced,primary,no,429.0,yes,no,telephone,23.0,oct,80.0,1.0,-1.0,0.0,unknown,yes
31.0,self-employed,single,tertiary,no,2589.0,no,no,cellular,21.0,nov,614.0,1.0,-1.0,0.0,unknown,no
37.0,services,single,secondary,no,1045.0,no,no,cellular,4.0,jun,106.0,1.0,79.0,3.0,success,no
38.0,services,single,secondary,no,80983.36083492724,yes,no,cellular,2.0,mar,207.0,45.052740009225886,148.1953006823608,23.34997533531389,failure,yes
46.0,blue-collar,divorced,tertiary,no,640.0,no,no,cellular,6.0,may,246.0,27.369780995581007,55.0,35.170612096550464,other,yes
53.0,management,married,tertiary,no,-388.0,yes,no,cellular,14.0,may,111.0,3.0,356.0,1.0,other,no
18.621686656178873,self-employed,married,secondary,yes,-6795.401321021383,no,yes,cellular,20.187698244619128,jan,204.0,14.134373422195672,16.04213863920024,44.780293281686575,other,yes
34.0,blue-collar,married,secondary,no,182.0,no,no,cellular,6.0,aug,938.0,2.0,-1.0,0.0,unknown,no
45.0,student,divorced,unknown,no,61778.201046257454,no,yes,unknown,12.264707180191024,jan,803.0,1.0,435.4011269649248,16.166474283189878,unknown,yes
24.0,technician,married,secondary,no,556.0,yes,no,cellular,18.0,aug,460.0,2.0,-1.0,0.0,unknown,yes
51.0,technician,married,unknown,no,425.0,yes,no,unknown,19.0,may,124.0,3.0,-1.0,0.0,unknown,no
87.00994013953562,unknown,married,secondary,no,14147.055969653946,yes,no,cellular,7.0,aug,670.0,1.0,307.1860241754487,32.38588301160984,unknown,yes
30.0,technician,single,secondary,no,3144.0,no,no,cellular,19.0,may,212.0,2.0,-1.0,0.0,unknown,yes
29.0,self-employed,married,primary,no,31782.143561982448,no,yes,unknown,26.509866353167688,may,427.0,3.9111670952209106,333.2668668893935,30.514117190381985,failure,yes
57.29080404825795,management,married,primary,no,3576.0,no,no,unknown,25.0,nov,349.0,41.35060818359334,820.8828181599216,18.61057766205785,other,yes
79.49556157908904,admin.,single,tertiary,yes,35675.08407754478,yes,yes,cellular,8.0,aug,419.0,38.521113447867634,549.9315441923876,36.66319762510692,failure,yes
69.82567511818273,services,divorced,primary,no,11928.509592597129,no,yes,unknown,28.633091664343358,jun,801.0,5.0,355.0,11.388432150950928,failure,yes
41.0,services,married,secondary,no,650.0,yes,no,cellular,7.0,jul,149.0,5.0,-1.0,0.0,unknown,no
53.0,services,married,secondary,yes,28021.783845629972,yes,yes,cellular,14.995838652043233,may,270.0,1.0,-1.0,11.821733622628882,other,yes
34.0,admin.,married,secondary,no,-142.0,yes,no,cellular,3.0,feb,107.0,3.0,-1.0,0.0,unknown,no
59.0,technician,married,tertiary,no,15136.09063286566,no,yes,cellular,23.647406850564852,may,268.0,18.87376303076125,494.86807329569433,4.087082602515525,success,yes
37.0,blue-collar,divorced,secondary,no,33.0,yes,no,cellular,20.0,nov,106.0,2.0,167.0,1.0,failure,no
89.78041645523189,self-employed,married,primary,yes,957.0,yes,yes,cellular,7.4878808512274695,aug,915.0,2.0,766.3327761911105,0.0,success,yes
35.0,technician,single,secondary,yes,-30.0,no,no,cellular,28.0,aug,32.0,2.0,-1.0,0.0,unknown,no
43.0,management,married,primary,yes,12785.925401021079,no,no,unknown,20.0,oct,929.2332191046642,11.905911967094013,-1.0,0.0,unknown,yes
57.0,management,married,secondary,no,7633.0,no,no,cellular,12.0,aug,301.0,1.0,-1.0,0.0,unknown,no
37.0,technician,married,secondary,no,-403.0,yes,no,unknown,30.0,may,31.0,6.0,-1.0,0.0,unknown,no
30.0,technician,married,secondary,no,-393.0,yes,yes,cellular,16.0,jul,435.0,1.0,-1.0,0.0,unknown,yes
38.0,blue-collar,married,secondary,no,625.0,yes,yes,cellular,11.0,may,210.0,1.0,-1.0,0.0,unknown,no
52.0,management,married,tertiary,no,3163.0,no,no,cellular,25.0,aug,56.0,6.0,-1.0,0.0,unknown,no
37.0,technician,married,secondary,no,180.0,no,no,cellular,8.0,aug,215.0,2.0,-1.0,0.0,unknown,no
