age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
49.0,unemployed,divorced,secondary,no,377.0,yes,no,cellular,24.0,mar,74.0,2.0,-1.0,0.0,<nil>,no
18.420113242357,student,married,secondary,no,4321.0,yes,no,cellular,19.14636743767293,jun,657.0,1.0,-1.0,0.0,<nil>,yes
44.0,services,married,secondary,no,1.0,yes,no,cellular,6.0,jul,235.0,4.0,-1.0,0.0,<nil>,no
47.0,blue-collar,married,secondary,no,665.0,yes,no,cellular,20.0,jul,251.0,3.0,-1.0,0.0,<nil>,no
41.0,admin.,married,secondary,no,1.0,yes,no,cellular,18.0,jul,327.0,2.0,361.0,3.0,<nil>,yes
31.0,management,married,secondary,no,48471.26629519903,yes,no,cellular,26.0,jul,2738.01774353853,32.09083289569416,-1.0,4.376292915206686,<nil>,yes
27.0,blue-collar,married,secondary,no,-48.0,yes,no,cellular,20.0,jul,168.0,2.0,-1.0,0.0,<nil>,no
47.0,blue-collar,married,secondary,no,64612.27512473204,yes,no,cellular,7.254058639063959,mar,364.0,23.942146602522943,167.71974539863862,0.0,<nil>,yes
31.0,unknown,married,secondary,no,-6263.063869188073,yes,no,cellular,23.949973680438543,jul,575.0,2.0,585.2867836252892,0.0,<nil>,yes
50.0,self-employed,married,secondary,no,13.0,yes,no,cellular,20.0,apr,76.0,1.0,-1.0,0.0,<nil>,yes
60.0,unemployed,married,secondary,no,66778.09030244277,yes,no,cellular,1.9424859423051712,nov,263.0,32.67194673098036,421.0475917262157,51.61290185741205,<nil>,yes
83.80566206954579,self-employed,married,secondary,no,349.0,yes,no,cellular,30.57161474563441,jul,1037.0,8.0,207.20261077345376,21.54951593114247,<nil>,yes
47.0,unknown,married,secondary,no,973.0,yes,no,cellular,8.734097108934431,apr,489.0,1.0,479.0,1.0,<nil>,yes
36.0,admin.,divorced,secondary,no,495.0,yes,no,cellular,30.77669149260176,jul,157.0,45.1335894469905,388.4110368786195,2.0,<nil>,yes
75.6785244630911,management,married,secondary,no,-7450.501970547432,yes,no,<nil>,19.65972888779227,jul,2912.699098173271,1.0,356.4505644389536,4.0,<nil>,yes
33.0,management,married,secondary,no,2976.0,yes,no,cellular,9.0,jul,465.0,2.0,95.0,12.0,<nil>,no
20.20279510119513,management,married,secondary,no,11248.862487003302,yes,no,cellular,7.929042189627095,jul,750.0,6.331435764110116,567.5566633581408,35.2091529349612,<nil>,yes
35.0,technician,married,secondary,no,127.0,yes,no,cellular,20.0,jul,94.0,2.0,-1.0,0.0,<nil>,no
49.0,blue-collar,married,secondary,no,-53.0,yes,no,cellular,26.0,jul,253.0,1.0,-1.0,0.0,<nil>,no
25.0,technician,married,secondary,no,886.0,yes,no,cellular,12.0,jul,121.0,1.0,-1.0,0.0,<nil>,no
46.760295005212384,entrepreneur,married,<nil>,no,43039.37012207905,yes,no,<nil>,4.0,jul,3122.07689062446,10.937963154475602,-1.0,0.0,<nil>,yes
32.68722370666403,student,married,secondary,no,2087.0,yes,no,cellular,28.428793730305337,jul,2013.481531944357,47.0998218559522,-1.0,42.868490909034286,<nil>,yes
50.0,blue-collar,married,secondary,no,75991.79871504034,yes,no,cellular,13.593178938595967,apr,456.0,39.080391475248845,119.05422385795524,12.189599255575155,<nil>,yes
38.0,technician,married,secondary,no,61.0,yes,no,cellular,28.0,jul,97.0,1.0,-1.0,0.0,<nil>,no
38.48757222824318,student,married,secondary,no,1189.0,yes,no,cellular,3.0,jul,165.0,43.515970999884885,-1.0,0.0,<nil>,yes
43.0,blue-collar,married,secondary,no,2759.0,<nil>,no,cellular,8.0,jul,329.0,2.0,-1.0,0.0,<nil>,no
38.0,blue-collar,married,secondary,no,90.0,yes,no,cellular,8.0,jul,20.0,2.0,-1.0,0.0,<nil>,no
29.0,management,married,secondary,no,103.0,yes,no,cellular,17.0,jul,368.0,1.0,336.0,2.0,<nil>,no
54.66159917340142,unemployed,married,secondary,no,497.0,yes,no,cellular,3.4569090193877385,jul,642.0,35.015775266943635,298.0,6.0,<nil>,yes
45.0,management,married,secondary,no,644.0,yes,no,cellular,4.0,jul,633.0,1.0,724.8426805260751,45.0973716037034,<nil>,yes
33.0,technician,married,<nil>,no,-534.0,yes,no,cellular,8.0,jul,16.0,7.0,-1.0,0.0,<nil>,no
39.0,blue-collar,married,secondary,no,164.0,yes,no,cellular,15.0,jul,26.0,6.0,373.0,2.0,<nil>,no
50.0,blue-collar,married,secondary,no,4979.0,yes,no,cellular,6.0,jul,180.0,1.0,-1.0,0.0,<nil>,yes
42.0,blue-collar,married,secondary,no,659.0,yes,no,cellular,11.0,jul,91.0,1.0,-1.0,0.0,<nil>,no
56.0,blue-collar,married,secondary,no,-199.0,yes,no,cellular,16.0,jul,428.0,2.0,-1.0,0.0,<nil>,no
28.0,management,married,secondary,<nil>,2725.0,yes,no,cellular,16.0,jul,1885.001689605946,17.246867832833214,504.0,1.0,<nil>,yes
31.0,management,married,secondary,no,0.0,yes,no,cellular,28.0,jul,664.0,8.0,-1.0,0.0,<nil>,yes
44.02168567181397,unemployed,married,secondary,no,46761.32785440842,yes,no,cellular,23.86578524652821,jul,323.0,13.319124636537936,314.4634616619318,24.13431820898636,<nil>,yes
27.0,blue-collar,married,secondary,<nil>,3.0,yes,no,cellular,23.0,jul,159.0,5.0,-1.0,0.0,<nil>,no
54.0,blue-collar,married,secondary,<nil>,7073.0,yes,no,cellular,26.0,jul,479.0,6.0,-1.0,0.0,<nil>,no
22.593940751108303,unknown,married,secondary,no,395.0,yes,no,cellular,30.0,jul,183.0,26.30109031836417,835.7743232765115,48.159904746944015,<nil>,yes
52.25782539919392,<nil>,married,secondary,no,9067.600021029568,yes,no,cellular,30.0,aug,2803.8363180407,2.0,344.9105027268957,0.0,<nil>,yes
60.0,blue-collar,married,secondary,no,73967.85798808251,yes,no,cellular,26.397556503524584,jul,920.0,38.73641133437908,324.13205575630263,0.0,<nil>,yes
37.0,management,married,secondary,no,8828.0,yes,no,cellular,12.0,jul,1010.0,3.0,-1.0,0.0,<nil>,no
77.57688112350257,<nil>,married,<nil>,no,54587.669411854346,yes,no,cellular,3.0,jul,355.0,21.21898234873648,301.0,0.988271929391083,<nil>,yes
42.90349436533637,self-employed,married,secondary,<nil>,70630.4115139875,yes,no,cellular,15.0,jul,2234.526473868177,1.0,189.7120679298837,3.0,<nil>,yes
38.9613855019531,technician,married,secondary,no,70382.32089420827,yes,no,cellular,5.231245319147346,jul,735.0,1.0,-1.0,0.0,<nil>,yes
29.35851742965849,unknown,married,secondary,no,-528.0,yes,no,cellular,26.99672781480998,jul,1144.0,37.95290891459543,-1.0,44.695069879867496,<nil>,yes
77.0,unemployed,married,secondary,no,7802.0,yes,no,cellular,4.0,jul,421.0,1.0,92.0,2.0,<nil>,yes
92.22629435218192,<nil>,married,<nil>,no,12820.553666000684,yes,no,cellular,15.0,jul,134.0,23.50200344521805,574.205697421897,14.34513899430022,<nil>,yes
84.74383137596558,management,married,secondary,no,35529.68530813882,yes,no,cellular,23.0,jul,1579.2018538195784,37.60348269536104,430.0,2.0,<nil>,yes
39.0,management,married,secondary,<nil>,1340.0,yes,no,cellular,20.0,jul,287.0,3.0,-1.0,0.0,<nil>,no
31.0,blue-collar,married,secondary,no,54760.905742924464,yes,no,cellular,18.0,jul,1416.7296164464803,11.022012742062834,188.7304590426152,1.0,<nil>,yes
27.0,blue-collar,married,secondary,no,228.0,yes,no,cellular,15.0,jul,186.0,5.0,-1.0,0.0,<nil>,no
28.0,blue-collar,married,secondary,no,-9.0,yes,no,cellular,9.0,jul,175.0,5.0,-1.0,0.0,<nil>,no
33.0,blue-collar,married,secondary,no,86.0,yes,no,cellular,19.0,jul,364.0,1.0,-1.0,0.0,<nil>,no
53.0,blue-collar,married,secondary,no,320.0,yes,no,cellular,9.0,jul,175.0,1.0,-1.0,0.0,<nil>,no
54.0,blue-collar,married,secondary,<nil>,384.0,yes,no,cellular,27.0,jul,200.0,1.0,-1.0,0.0,<nil>,no
57.0,housemaid,married,secondary,no,231.0,yes,no,cellular,20.0,jul,26.0,14.0,-1.0,0.0,<nil>,no
36.0,technician,married,secondary,no,3254.0,yes,no,cellular,27.0,jul,207.0,1.0,-1.0,0.0,<nil>,yes
35.0,unemployed,married,secondary,no,315.0,<nil>,no,cellular,19.0,jul,70.0,1.0,-1.0,0.0,<nil>,no
34.0,<nil>,<nil>,secondary,no,1979.0,yes,no,<nil>,20.0,may,283.0,1.0,-1.0,0.0,<nil>,no
32.0,admin.,married,secondary,no,103.0,yes,no,cellular,17.0,jul,158.0,1.0,337.0,1.0,<nil>,no
31.835406712925053,self-employed,married,secondary,no,-7405.198317540759,<nil>,no,cellular,3.416257741479523,mar,940.0,22.58724788227309,-1.0,41.49682845992361,<nil>,yes
58.0,management,married,secondary,no,172.0,yes,no,cellular,19.0,jul,145.0,7.0,-1.0,0.0,<nil>,no
41.0,blue-collar,married,<nil>,no,641.0,yes,no,cellular,13.0,jul,161.0,1.0,-1.0,0.0,<nil>,no
70.0,entrepreneur,married,secondary,no,5732.77582999331,yes,no,cellular,14.0,jul,372.0,1.0,422.0051793041399,31.071021071782617,<nil>,yes
81.85242140482222,retired,married,secondary,no,30463.49924361496,yes,no,cellular,8.0,jul,401.0,21.70868529975909,122.22733880540927,0.0,<nil>,yes
39.0,management,married,secondary,no,0.0,yes,no,cellular,22.0,jul,2110.191863547421,1.0,444.483878615818,3.0,<nil>,yes
47.0,blue-collar,married,secondary,no,699.0,yes,no,cellular,5.0,jul,203.0,1.0,-1.0,0.0,<nil>,no
38.0,management,married,secondary,no,104.0,yes,no,cellular,6.0,jul,606.0,3.0,-1.0,0.0,<nil>,no
55.0,admin.,married,secondary,no,1105.0,yes,no,cellular,15.0,may,94.0,1.0,-1.0,0.0,<nil>,no
87.36145913632382,technician,married,secondary,no,47218.9159772621,yes,no,cellular,15.0,jul,1867.0,6.0,344.41133463352764,41.7354584895657,<nil>,yes
70.0977463596431,management,married,secondary,no,0.0,yes,no,cellular,28.0,jul,3086.4446131165264,39.21687824635915,408.7636859284822,11.0,<nil>,yes
39.40491402721858,services,married,secondary,no,-4178.650704086043,yes,no,cellular,22.0,jul,738.0,43.54858783200689,826.3191238785521,12.604700459443,<nil>,yes
30.0,services,married,<nil>,no,419.0,yes,no,cellular,12.0,jul,300.0,3.0,-1.0,0.0,<nil>,no
49.0,housemaid,married,secondary,no,249.0,yes,no,cellular,21.0,jul,450.0,1.0,-1.0,0.0,<nil>,no
50.0,blue-collar,married,secondary,no,2719.0,yes,no,cellular,14.0,jul,97.0,2.0,-1.0,0.0,<nil>,no
30.0,unemployed,married,<nil>,no,22215.623002423905,yes,no,cellular,22.0,jan,321.0,2.0,166.5223296378193,0.0,<nil>,yes
61.74439098187732,services,married,secondary,no,65267.46395676058,yes,no,cellular,9.0,jul,150.0,39.76132623448154,714.8984403454733,16.24469615239526,<nil>,yes
35.0,blue-collar,married,secondary,no,287.0,yes,no,cellular,2.0,jul,115.0,3.0,245.0,8.0,<nil>,no
36.0,student,married,secondary,no,17.0,yes,no,cellular,22.0,jul,621.0,43.395522979907945,-1.0,9.926684862858467,<nil>,yes
57.0,services,married,secondary,no,197.0,yes,no,cellular,16.0,jul,116.0,1.0,-1.0,0.0,<nil>,no
40.0,blue-collar,married,secondary,no,45.0,yes,no,cellular,14.0,jul,106.0,4.0,-1.0,0.0,<nil>,no
56.0,technician,married,secondary,no,401.0,yes,no,cellular,20.0,jul,26.0,1.0,-1.0,0.0,<nil>,no
20.0,<nil>,married,secondary,<nil>,153.0,yes,no,cellular,21.0,jun,100.0,1.0,-1.0,0.0,<nil>,yes
49.0,<nil>,married,<nil>,no,-969.0,yes,no,cellular,30.0,jan,61.0,2.0,2.0,1.0,<nil>,no
83.03993717272175,services,married,secondary,no,383.0,yes,no,cellular,13.0,jul,698.9537818571495,1.0,678.0558069960241,0.0,<nil>,yes
25.0,student,married,secondary,no,4923.0,yes,no,cellular,4.0,jul,78.0,4.0,74.0,14.0,<nil>,no
85.24248924568337,admin.,married,secondary,no,2436.0,yes,no,cellular,27.5602177363762,jul,3000.6541086538045,20.22832835099937,788.5189242783744,24.964863812620703,<nil>,yes
36.0,self-employed,married,secondary,no,9819.947371421636,yes,no,cellular,6.0,jul,1469.0,9.0,-1.0,37.91955709853419,<nil>,yes
46.0,technician,married,secondary,no,5862.0,yes,no,cellular,1.0,jul,84.0,1.0,-1.0,0.0,<nil>,yes
56.0,services,married,<nil>,no,140.0,yes,no,cellular,10.0,jul,173.0,1.0,-1.0,0.0,<nil>,no
50.0,student,married,secondary,no,8560.003287780328,yes,no,cellular,22.705315627001497,jul,720.0,2.0,333.83406482290985,0.0,<nil>,yes
53.94986425462011,student,married,secondary,no,353.0,yes,no,cellular,27.533020618949635,jul,582.0,5.780072217911518,-1.0,3.981313735711488,<nil>,yes
36.0,unknown,married,secondary,no,39578.32102842275,yes,no,cellular,15.68999111953158,jul,303.0,31.94887198473501,455.4300880817977,14.269336232695109,<nil>,yes
30.0,blue-collar,married,<nil>,no,8.0,yes,no,<nil>,19.0,jul,28.0,17.0,-1.0,0.0,<nil>,no
71.52199197263805,<nil>,married,secondary,no,839.0,yes,no,cellular,5.3662289952613325,jul,942.0,28.65019103172767,457.9779146883657,15.403978958668414,<nil>,yes
33.0,management,married,secondary,no,1011.0,yes,no,cellular,12.0,jul,1495.0,4.0,-1.0,0.0,<nil>,no
85.72241083173239,unknown,married,secondary,no,698.0,yes,no,cellular,25.881618009821363,jul,1081.0,12.310712164099131,-1.0,0.0,<nil>,yes
18.0,student,married,secondary,no,108.0,yes,no,cellular,10.0,jul,167.0,1.0,-1.0,0.0,<nil>,yes
31.0,<nil>,married,<nil>,no,395.0,yes,no,cellular,25.0,jul,174.0,3.0,-1.0,0.0,<nil>,no
26.0,blue-collar,married,<nil>,no,49.0,yes,no,cellular,30.0,jan,397.0,1.0,-1.0,0.0,<nil>,no
31.0,blue-collar,married,<nil>,no,622.0,yes,no,cellular,4.0,jul,15.0,5.0,-1.0,0.0,<nil>,no
94.76891010335244,unemployed,married,secondary,no,415.0,yes,no,cellular,6.0,jul,984.0,1.0,343.0,4.0,<nil>,yes
37.0,management,married,secondary,no,-3891.3231883105136,yes,no,cellular,2.630978619967239,jul,2646.2216262885763,1.0,-1.0,54.005033513137526,<nil>,yes
83.27918964108986,management,married,secondary,no,2506.0,yes,no,cellular,17.0,jul,485.0,4.037405242950101,219.2277395637108,0.0,<nil>,yes
30.0,services,married,secondary,<nil>,1599.0,yes,no,cellular,11.0,jul,152.0,2.0,-1.0,0.0,<nil>,yes
29.0,blue-collar,married,secondary,no,104.0,yes,no,cellular,18.0,may,903.0,4.0,-1.0,0.0,<nil>,yes
60.0,management,married,secondary,no,73.0,yes,no,cellular,8.0,jul,243.0,2.0,-1.0,0.0,<nil>,yes
34.234815193041186,unknown,married,secondary,no,558.0,yes,no,cellular,9.0,jul,464.0,20.0628281129684,811.8974311058735,6.0,<nil>,yes
32.0,blue-collar,married,secondary,no,700.0,yes,no,cellular,13.0,jul,90.0,1.0,-1.0,0.0,<nil>,yes
32.0,<nil>,married,secondary,no,6281.0,yes,no,cellular,3.0,jul,1336.0,4.0,463.2429949860503,0.0,<nil>,yes
30.0,technician,married,secondary,no,102.0,yes,no,cellular,7.0,jul,614.0,2.0,-1.0,0.0,<nil>,no
22.0,management,married,secondary,no,993.0,yes,no,cellular,28.0,jul,115.0,3.0,93.0,1.0,<nil>,yes
33.0,technician,married,secondary,no,73.0,yes,no,cellular,2.0,jul,218.0,1.0,-1.0,0.0,<nil>,yes
39.0,admin.,married,secondary,no,-4866.416722010696,yes,no,cellular,12.0,jul,206.13541883243207,10.408803459869148,351.0,13.44701465394524,<nil>,yes
52.0,blue-collar,married,secondary,<nil>,5122.0,yes,no,cellular,7.0,jul,218.0,7.0,-1.0,0.0,<nil>,no
33.0,blue-collar,married,secondary,no,666.0,yes,no,cellular,16.0,jul,297.0,1.0,-1.0,0.0,<nil>,no
47.0,services,married,secondary,no,837.0,yes,no,cellular,16.0,jul,136.0,1.0,-1.0,0.0,<nil>,no
41.0,management,married,secondary,no,51.0,yes,no,cellular,25.0,jul,140.0,8.0,-1.0,0.0,<nil>,no
36.0,blue-collar,married,secondary,no,4438.0,yes,no,cellular,20.0,jul,446.0,1.0,-1.0,0.0,<nil>,no
42.0,housemaid,married,secondary,no,808.0,yes,no,cellular,9.0,jul,121.0,1.0,-1.0,0.0,<nil>,no
50.0,management,married,secondary,no,52.0,<nil>,no,cellular,31.0,may,22.0,8.0,-1.0,0.0,<nil>,no
40.0,self-employed,married,secondary,no,312.0,yes,no,cellular,11.44624061586422,jul,612.0,7.0,-1.0,0.0,<nil>,yes
32.0,blue-collar,married,secondary,no,577.0,<nil>,no,cellular,7.0,jul,101.0,2.0,-1.0,0.0,<nil>,no
82.55585060345292,management,married,secondary,no,730.0,yes,no,cellular,19.93654484677701,jul,631.0,1.0,-1.0,0.0,<nil>,yes
59.0,management,married,secondary,no,4412.0,yes,no,cellular,2.0,jul,162.0,2.0,-1.0,0.0,<nil>,yes
59.26606742820085,management,married,<nil>,no,21166.11288365544,yes,no,cellular,11.0,may,144.0,1.0,442.66875465682574,9.0,<nil>,yes
70.49853682459047,blue-collar,<nil>,secondary,no,26238.119535914742,yes,no,cellular,28.13701549426704,jul,600.0,26.89049134228177,332.0,6.153105144442431,<nil>,yes
41.0,blue-collar,married,<nil>,no,1256.0,yes,no,cellular,31.0,jul,74.0,2.0,-1.0,0.0,<nil>,no
42.0,self-employed,married,secondary,no,68532.48592352359,yes,no,cellular,30.0,jul,354.0,32.02016983893846,407.12358972321874,16.36748084235042,<nil>,yes
20.36855745728904,services,married,secondary,no,29418.127089410387,yes,no,cellular,19.29592760627755,jul,763.0,15.579539923128898,-1.0,0.0,<nil>,yes
35.0,admin.,married,secondary,no,437.0,yes,no,cellular,4.0,jul,908.0,1.0,-1.0,0.0,<nil>,yes
40.0,unknown,married,secondary,no,158.0,yes,no,cellular,16.269764725782657,may,268.56327594975625,18.79360838595014,216.85195826217048,10.19924165681206,<nil>,yes
35.0,unknown,married,secondary,no,859.0,yes,no,cellular,10.514268739010667,jul,2787.920172174005,1.0,-1.0,0.0,<nil>,yes
34.0,<nil>,married,secondary,no,2412.0,yes,no,cellular,21.0,jul,154.0,2.0,-1.0,0.0,<nil>,no
30.0,technician,married,secondary,no,426.0,yes,no,cellular,17.0,jul,127.0,4.0,111.0,6.0,<nil>,no
46.21782860445943,retired,married,secondary,no,0.0,yes,no,cellular,12.427359096962489,may,184.0,2.0,251.295457747552,2.0,<nil>,yes
70.36627228006552,student,married,secondary,no,-2059.431306074741,yes,no,cellular,27.606084297685943,jul,746.0,33.57966586118887,-1.0,0.0,<nil>,yes
46.0,blue-collar,married,secondary,no,369.0,yes,no,cellular,13.0,may,916.0,2.0,-1.0,0.0,<nil>,yes
36.0,admin.,married,secondary,no,4708.0,yes,no,cellular,3.0,jul,284.0,31.64723129649928,368.6819406585273,11.989291140077684,<nil>,yes
35.0,admin.,married,secondary,no,76630.10926565932,yes,no,cellular,11.0,jul,2300.5957088271543,42.18760639740918,183.0,5.0,<nil>,yes
20.0,student,married,secondary,<nil>,88.0,yes,no,cellular,21.0,jul,621.0,1.0,181.0,4.0,<nil>,no
30.0,blue-collar,married,secondary,no,187.0,yes,no,cellular,26.0,jul,272.0,6.0,-1.0,0.0,<nil>,no
94.023117247962,student,married,secondary,no,33734.861494421675,yes,no,cellular,29.72232582984125,feb,3244.8376201112355,21.1433792266819,174.0,46.35048323852325,<nil>,yes
53.0,entrepreneur,married,secondary,no,27.0,yes,no,cellular,10.0,sep,230.0,3.0,-1.0,0.0,<nil>,yes
43.0,blue-collar,married,secondary,no,309.0,yes,no,cellular,6.0,jul,24.0,5.0,276.0,1.0,<nil>,no
38.0,management,married,secondary,no,171.0,yes,no,cellular,6.0,jul,60.0,1.0,272.0,3.0,<nil>,no
37.0,management,married,secondary,no,410.0,yes,no,cellular,7.0,jul,542.0,3.0,-1.0,0.0,<nil>,no
47.0,self-employed,married,secondary,no,4420.0,yes,no,cellular,20.0,jul,454.0,1.0,-1.0,0.0,<nil>,yes
46.0,admin.,married,secondary,<nil>,849.0,yes,no,cellular,5.0,jul,508.0,2.0,-1.0,0.0,<nil>,no
35.0,<nil>,married,secondary,no,327.0,yes,no,cellular,13.0,apr,537.0,3.0,-1.0,0.0,<nil>,no
34.0,<nil>,married,secondary,<nil>,1454.0,yes,no,cellular,11.0,jul,231.0,2.0,297.0,2.0,<nil>,yes
50.0,housemaid,married,<nil>,no,1158.0,yes,no,cellular,3.0,jul,116.0,3.0,265.0,3.0,<nil>,no
79.92773349215521,services,married,secondary,no,733.0,yes,no,cellular,9.970387680721997,jul,1102.0,9.806967368004363,824.869117958498,14.739625258265198,<nil>,yes
52.11833324038321,student,married,secondary,no,3.0,yes,no,cellular,9.834303620765592,jul,170.0,32.06410561948697,-1.0,38.035496068871765,<nil>,yes
23.0,housemaid,married,<nil>,no,72542.90907499222,yes,no,cellular,24.162096609252107,jul,1391.0,2.0,-1.0,0.0,<nil>,yes
40.0,management,married,secondary,no,0.0,yes,<nil>,cellular,6.0,aug,641.0,6.0,-1.0,0.0,<nil>,no
37.0,technician,married,secondary,no,189.0,yes,no,cellular,16.0,jul,162.0,2.0,-1.0,0.0,<nil>,yes
80.06147764530539,management,married,secondary,<nil>,-2085.790151314286,yes,no,cellular,1.0,jul,326.0,11.893877482431146,110.70881548360175,25.79942439337545,<nil>,yes
59.0,admin.,married,secondary,no,106.0,yes,no,cellular,22.0,jul,186.0,1.0,-1.0,0.0,<nil>,yes
19.15676750798476,management,married,secondary,no,51756.92789198785,yes,no,cellular,26.55891682210706,jul,3228.112822431745,13.2090545424458,488.1777720170933,48.62925636277547,<nil>,yes
35.0,management,married,secondary,no,36.0,yes,no,cellular,16.0,jul,1656.0,5.0,-1.0,0.0,<nil>,no
41.0,blue-collar,married,secondary,no,178.0,yes,no,cellular,20.0,jul,5.0,1.0,791.0,1.0,<nil>,no
28.0,admin.,married,secondary,no,697.0,yes,no,cellular,7.0,jul,404.0,2.0,-1.0,0.0,<nil>,no
61.0,self-employed,married,secondary,no,2865.366783561454,yes,no,cellular,10.637467515860406,jul,336.0,35.794089220041485,259.0,21.31595301427844,<nil>,yes
56.0,management,married,secondary,no,870.0,yes,no,cellular,16.0,jul,257.0,1.0,-1.0,0.0,<nil>,no
39.0,<nil>,married,secondary,no,118.0,yes,no,cellular,19.19009542038589,jul,3007.4876385556126,1.0,406.54951058074914,0.0,<nil>,yes
21.63538571468441,admin.,married,secondary,no,62.0,yes,no,cellular,17.138284445617963,jul,469.0,2.0,185.0,2.0,<nil>,yes
30.0,blue-collar,married,secondary,no,360.0,yes,no,cellular,2.0,may,239.0,1.0,-1.0,0.0,<nil>,no
54.102714203690034,technician,married,secondary,no,2427.0,yes,no,cellular,26.75661761480454,jul,175.0,3.0,244.0001089285098,39.60003447941616,<nil>,yes
30.0,blue-collar,married,secondary,no,423.0,yes,no,cellular,21.0,jul,230.0,2.0,-1.0,0.0,<nil>,no
44.0,management,married,secondary,no,-411.0,yes,no,cellular,2.0,jun,432.0,4.0,-1.0,0.0,<nil>,yes
60.0,retired,married,secondary,no,37955.288875513856,yes,no,cellular,29.0,jul,265.0,37.330780248113136,770.929448010283,2.0,<nil>,yes
39.0,blue-collar,married,secondary,no,281.0,yes,no,cellular,20.0,jul,78.0,7.0,-1.0,0.0,<nil>,no
50.0,blue-collar,married,secondary,no,8139.0,yes,no,cellular,18.0,jul,256.0,6.0,-1.0,0.0,<nil>,no
49.0,admin.,married,secondary,no,1718.0,yes,no,cellular,5.0,aug,211.0,1.0,-1.0,0.0,<nil>,yes
37.0,blue-collar,married,secondary,no,253.0,yes,no,cellular,19.0,jul,59.0,2.0,153.0,2.0,<nil>,no
33.0,self-employed,married,secondary,no,27459.63007831193,yes,no,cellular,5.935713147716103,may,1584.0,2.0,-1.0,18.572772915715056,<nil>,yes
55.0,blue-collar,married,secondary,no,396.0,yes,no,cellular,22.0,jul,74.0,2.0,-1.0,0.0,<nil>,no
60.468438367171615,unknown,married,secondary,no,47474.4739953338,yes,no,cellular,25.427645186696143,apr,817.0,28.378389928999912,-1.0,20.76856413206293,<nil>,yes
35.0,services,married,<nil>,no,372.0,yes,no,cellular,17.0,jul,202.0,2.0,280.0,1.0,<nil>,no
51.0,management,married,secondary,no,346.0,yes,no,cellular,12.0,jul,134.0,2.0,192.0,3.0,<nil>,yes
33.0,management,married,secondary,no,1545.0,yes,no,cellular,21.0,jul,357.0,2.0,-1.0,0.0,<nil>,no
59.0,management,married,secondary,<nil>,281.0,<nil>,no,cellular,8.0,jul,430.0,2.0,-1.0,0.0,<nil>,no
28.0,unknown,married,secondary,no,14615.828454563967,yes,no,cellular,26.76560067360866,jul,767.0,5.0,392.5640716624512,50.96518998632381,<nil>,yes
31.0,services,married,secondary,no,388.0,yes,no,cellular,5.0,jul,730.0,2.0,-1.0,0.0,<nil>,no
47.0,technician,married,secondary,no,302.0,yes,no,cellular,20.0,jul,89.0,3.0,-1.0,0.0,<nil>,no
65.0,retired,married,secondary,no,828.0,yes,no,cellular,29.85854752610301,jul,305.0,48.96381605900352,686.6532408290032,0.0,<nil>,yes
89.26665379823055,management,married,secondary,no,5047.0,yes,no,cellular,29.0,mar,2354.911431010141,23.85653750910925,415.5814952639511,0.0,<nil>,yes
36.0,blue-collar,married,secondary,no,6.0,yes,no,cellular,30.0,jul,246.0,1.0,-1.0,0.0,<nil>,no
46.0,management,married,secondary,no,341.0,yes,no,cellular,19.0,jul,318.0,2.0,-1.0,0.0,<nil>,no
30.0,management,married,secondary,<nil>,802.0,yes,no,cellular,13.0,jul,105.0,1.0,-1.0,0.0,<nil>,no
39.0,blue-collar,married,secondary,no,24.0,yes,no,cellular,1.0,oct,199.0,1.0,-1.0,0.0,<nil>,no
49.0,services,married,secondary,no,0.0,yes,no,cellular,28.0,jul,2888.297104739433,44.9352778499554,786.8249299658721,0.0,<nil>,yes
36.0,admin.,married,secondary,no,11.0,yes,no,cellular,19.0,jul,97.0,2.0,-1.0,0.0,<nil>,no
83.0,entrepreneur,married,secondary,no,1097.0,yes,no,cellular,5.0,jul,181.0,25.64926303423557,-1.0,8.476242766584434,<nil>,yes
43.0,technician,married,secondary,no,136.0,yes,no,cellular,2.2419221081333465,jul,363.0,33.50858208416993,-1.0,0.0,<nil>,yes
38.0,admin.,married,secondary,<nil>,-5889.61899007776,yes,no,cellular,27.3203434583808,jul,136.0,2.0,463.684378234082,19.94973408801627,<nil>,yes
39.0,technician,married,secondary,no,688.0,yes,no,cellular,19.0,jul,214.0,1.0,-1.0,0.0,<nil>,no
27.0,blue-collar,married,secondary,no,1659.0,yes,no,cellular,7.0,jul,447.0,3.0,-1.0,0.0,<nil>,no
81.42932201081696,admin.,married,secondary,no,388.0,yes,no,cellular,25.76144147335812,jul,151.53559255344467,44.27231017517013,694.9621109272174,18.62164161826006,<nil>,yes
29.0,blue-collar,married,secondary,no,1.0,yes,no,cellular,6.0,jul,215.0,1.0,-1.0,0.0,<nil>,no
27.53159537908076,retired,married,secondary,no,17694.655728315458,yes,no,<nil>,12.705021052272812,jul,279.0,44.12439478053671,337.3319929587966,1.0,<nil>,yes
28.0,housemaid,married,secondary,no,204.0,<nil>,no,cellular,24.0,jul,38.0,1.0,-1.0,0.0,<nil>,no
79.75849281464957,<nil>,married,secondary,no,763.0,yes,no,cellular,6.143928110836301,jul,543.0,1.0,350.4518873497244,11.199456877498116,<nil>,yes
32.0,services,married,secondary,no,38.0,yes,no,<nil>,15.0,jul,1794.0776968544944,1.0,309.71551590937,54.73881846350439,<nil>,yes
